,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,created_at,favourites_count,retweet_count,retweeted,dog_stage
1062,712085617388212225,,,2016-03-22 01:16:55,http://twitter.com/download,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL","https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",11,10,Olive,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2.0,shih tzu,0.625129,shih tzu,0.126897,shih tzu,0.119663,2016-03-22 01:16:55,130386,547,False,
1065,711743778164514816,,,2016-03-21 02:38:34,http://twitter.com/download,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11,10,Roosevelt,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1.0,lakeland terrier,0.459515,lakeland terrier,0.219661,lakeland terrier,0.130189,2016-03-21 02:38:34,130386,1089,False,
1069,711363825979756544,,,2016-03-20 01:28:47,http://twitter.com/download,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK","https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",11,10,,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1.0,pembroke,0.7509060000000001,pembroke,0.241152,pembroke,0.00263962,2016-03-20 01:28:47,130386,1266,False,
1071,711008018775851008,,,2016-03-19 01:54:56,http://twitter.com/download,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11,10,Chuckles,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1.0,french bulldog,0.731405,french bulldog,0.150672,french bulldog,0.0218109,2016-03-19 01:54:56,130386,695,False,pupper
1072,710997087345876993,,,2016-03-19 01:11:29,http://twitter.com/download,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12,10,Milo,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1.0,malamute,0.28126,malamute,0.232641,malamute,0.091602,2016-03-19 01:11:29,130386,1543,False,
1074,710833117892898816,,,2016-03-18 14:19:56,http://twitter.com/download,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,Sora,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1.0,pembroke,0.803742,pembroke,0.189712,pembroke,0.00174609,2016-03-18 14:19:56,130386,594,False,
1075,710658690886586372,,,2016-03-18 02:46:49,http://twitter.com/download,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,https://twitter.com/dog_rates/status/710658690886586372/photo/1,80,10,,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1.0,soft coated wheaten terrier,0.948617,soft coated wheaten terrier,0.0186644,soft coated wheaten terrier,0.0159427,2016-03-18 02:46:49,130386,626,False,
1077,710588934686908417,,,2016-03-17 22:09:38,http://twitter.com/download,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12,10,Beemo,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4.0,pembroke,0.982004,pembroke,0.00894347,pembroke,0.007549899999999998,2016-03-17 22:09:38,130386,2076,False,
1079,710283270106132480,,,2016-03-17 01:55:02,http://twitter.com/download,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,Gunner,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2.0,shih tzu,0.932401,shih tzu,0.0308057,shih tzu,0.00897428,2016-03-17 01:55:02,130386,571,False,
1080,710272297844797440,,,2016-03-17 01:11:26,http://twitter.com/download,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,infuriating,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1.0,old english sheepdog,0.586307,old english sheepdog,0.118622,old english sheepdog,0.106806,2016-03-17 01:11:26,130386,1397,False,
1081,710269109699739648,,,2016-03-17 00:58:46,http://twitter.com/download,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",https://twitter.com/dog_rates/status/710269109699739648/photo/1,13,10,,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1.0,pug,0.415495,pug,0.17815699999999998,pug,0.100202,2016-03-17 00:58:46,130386,1236,False,
1083,710140971284037632,,,2016-03-16 16:29:35,http://twitter.com/download,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,Tater,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1.0,pekinese,0.95317,pekinese,0.0195169,pekinese,0.00582051,2016-03-16 16:29:35,130386,987,False,
1084,710117014656950272,,,2016-03-16 14:54:24,http://twitter.com/download,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11,10,,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2.0,toy poodle,0.802092,toy poodle,0.111647,toy poodle,0.0628662,2016-03-16 14:54:24,130386,2206,False,pupper
1085,709918798883774466,,,2016-03-16 01:46:45,http://twitter.com/download,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,Watson,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2.0,pembroke,0.956222,pembroke,0.0207273,pembroke,0.00791218,2016-03-16 01:46:45,130386,1189,False,
1087,709852847387627521,,,2016-03-15 21:24:41,http://twitter.com/download,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",.12,10,,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2.0,chihuahua,0.945629,chihuahua,0.0192036,chihuahua,0.0101342,2016-03-15 21:24:41,130386,1317,False,
1088,709566166965075968,,,2016-03-15 02:25:31,http://twitter.com/download,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,Olaf,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1.0,chow,0.999837,chow,0.000116907,chow,1.13384e-05,2016-03-15 02:25:31,130386,1344,False,
1089,709556954897764353,,,2016-03-15 01:48:55,http://twitter.com/download,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,Cecil,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2.0,golden retriever,0.790026,golden retriever,0.105031,golden retriever,0.0870512,2016-03-15 01:48:55,130386,1183,False,
1090,709519240576036864,,,2016-03-14 23:19:03,http://twitter.com/download,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,Vince,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1.0,cocker spaniel,0.414982,cocker spaniel,0.225482,cocker spaniel,0.196789,2016-03-14 23:19:03,130386,269,False,
1091,709449600415961088,,,2016-03-14 18:42:20,http://twitter.com/download,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,Karma,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2.0,maltese dog,0.780187,maltese dog,0.07442869999999999,maltese dog,0.033776199999999985,2016-03-14 18:42:20,130386,655,False,
1092,709409458133323776,,,2016-03-14 16:02:49,http://twitter.com/download,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,Billy,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1.0,shetland sheepdog,0.79745,shetland sheepdog,0.0540553,shetland sheepdog,0.0316733,2016-03-14 16:02:49,130386,769,False,
1093,709225125749587968,,,2016-03-14 03:50:21,http://twitter.com/download,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,Walker,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1.0,labrador retriever,0.271109,labrador retriever,0.15048699999999998,labrador retriever,0.145578,2016-03-14 03:50:21,130386,637,False,
1095,709198395643068416,,,2016-03-14 02:04:08,http://twitter.com/download,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",https://twitter.com/dog_rates/status/709198395643068416/photo/1,45,10,,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1.0,borzoi,0.490783,borzoi,0.0835133,borzoi,0.0831843,2016-03-14 02:04:08,130386,707,False,
1097,709158332880297985,,,2016-03-13 23:24:56,http://twitter.com/download,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1.0,siberian husky,0.212957,siberian husky,0.178887,siberian husky,0.174218,2016-03-13 23:24:56,130386,461,False,
1100,708845821941387268,,,2016-03-13 02:43:08,http://twitter.com/download,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1.0,schipperke,0.74564,schipperke,0.167853,schipperke,0.0147629,2016-03-13 02:43:08,130388,993,False,pupper
1102,708810915978854401,,,2016-03-13 00:24:26,http://twitter.com/download,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2.0,golden retriever,0.976139,golden retriever,0.0163009,golden retriever,0.00187137,2016-03-13 00:24:26,130386,7704,False,
1103,708738143638450176,,,2016-03-12 19:35:15,http://twitter.com/download,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1.0,pomeranian,0.933457,pomeranian,0.05722080000000001,pomeranian,0.000904151,2016-03-12 19:35:15,130386,898,False,
1105,708479650088034305,,,2016-03-12 02:28:06,http://twitter.com/download,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1.0,shih tzu,0.218479,shih tzu,0.201966,shih tzu,0.165225,2016-03-12 02:28:06,130386,754,False,
1106,708469915515297792,,,2016-03-12 01:49:25,http://twitter.com/download,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1.0,chihuahua,0.748163,chihuahua,0.127717,chihuahua,0.042141000000000005,2016-03-12 01:49:25,130386,908,False,
1110,708149363256774660,,,2016-03-11 04:35:39,http://twitter.com/download,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1.0,cardigan,0.350993,cardigan,0.164555,cardigan,0.0804836,2016-03-11 04:35:39,130386,1701,False,
1111,708130923141795840,,,2016-03-11 03:22:23,http://twitter.com/download,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1.0,french bulldog,0.710354,french bulldog,0.262302,french bulldog,0.00690382,2016-03-11 03:22:23,130386,930,False,
1112,708119489313951744,,,2016-03-11 02:36:57,http://twitter.com/download,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1.0,norwich terrier,0.264483,norwich terrier,0.258786,norwich terrier,0.0968987,2016-03-11 02:36:57,130388,1083,False,
1113,708109389455101952,,,2016-03-11 01:56:49,http://twitter.com/download,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1.0,staffordshire bullterrier,0.5161060000000001,staffordshire bullterrier,0.236075,staffordshire bullterrier,0.0697495,2016-03-11 01:56:49,130386,600,False,
1118,707776935007539200,,,2016-03-10 03:55:45,http://twitter.com/download,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1.0,miniature pinscher,0.890426,miniature pinscher,0.0513347,miniature pinscher,0.0180153,2016-03-10 03:55:45,130386,1054,False,
1119,707741517457260545,,,2016-03-10 01:35:01,http://twitter.com/download,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1.0,whippet,0.738371,whippet,0.191789,whippet,0.0201257,2016-03-10 01:35:01,130386,684,False,
1123,707610948723478529,,,2016-03-09 16:56:11,http://twitter.com/download,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden retriever,0.383223,golden retriever,0.16593,golden retriever,0.118199,2016-03-09 16:56:11,130386,7116,False,
1125,707411934438625280,,,2016-03-09 03:45:22,http://twitter.com/download,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,lakeland terrier,0.7382770000000001,lakeland terrier,0.0285149,lakeland terrier,0.0248763,2016-03-09 03:45:22,130386,666,False,pupper
1126,707387676719185920,,,2016-03-09 02:08:59,http://twitter.com/download,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1.0,chihuahua,0.888468,chihuahua,0.0886346,chihuahua,0.0159383,2016-03-09 02:08:59,130386,1459,False,
1127,707377100785885184,,,2016-03-09 01:26:57,http://twitter.com/download,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1.0,golden retriever,0.637225,golden retriever,0.0945421,golden retriever,0.0697971,2016-03-09 01:26:57,130386,1192,False,
